ⲙⲡⲣⲛⲕⲟⲧⲕ	CPLXV	ⲙⲡⲣⲛⲕⲟⲧⲕ
ⲙⲡⲣⲛⲟϣⲡⲟⲩ	CPLXV	ⲙⲡⲣⲛⲟϣⲡⲟⲩ
ⲙⲡⲣⲛⲟϫⲟⲩ	CPLXV	ⲙⲡⲣⲛⲟϫⲟⲩ
ⲙⲡⲣⲟⲇⲟⲇⲏⲥ	CPLXV	ⲙⲡⲣⲟⲇⲟⲇⲏⲥ
ⲙⲡⲣⲟⲟⲩϣ	CPLXP	ⲙⲡⲣⲟⲟⲩϣ
ⲙⲡⲣⲟⲟⲩⲛⲉ	CPLXP	ⲙⲡⲣⲟⲟⲩⲛⲉ
ⲙⲡⲣⲟⲩⲟⲙϥ	CPLXV	ⲙⲡⲣⲟⲩⲟⲙϥ
ⲙⲡⲣⲟⲩⲱⲙ	CPLXV	ⲙⲡⲣⲟⲩⲱⲙ
ⲙⲡⲣⲟⲫⲏⲧⲏⲥ	CPLXP	ⲙⲡⲣⲟⲫⲏⲧⲏⲥ
ⲙⲡⲣⲟ	CPLXP	ⲙⲡⲣⲟ
ⲙⲡⲣⲡⲉ	CPLXP	ⲙⲡⲣⲡⲉ
ⲙⲡⲣⲡⲓⲥⲧⲉⲩⲉ	CPLXV	ⲙⲡⲣⲡⲓⲥⲧⲉⲩⲉ
ⲙⲡⲣⲡⲗⲁⲛⲁ	CPLXV	ⲙⲡⲣⲡⲗⲁⲛⲁ
ⲙⲡⲣⲡⲱⲱⲛⲉ	CPLXV	ⲙⲡⲣⲡⲱⲱⲛⲉ
ⲙⲡⲣⲣϩⲉⲛⲡⲣⲁⲝⲓⲥⲟⲛ	CPLXV	ⲙⲡⲣⲣϩⲉⲛⲡⲣⲁⲝⲓⲥⲟⲛ
ⲙⲡⲣⲣϩⲉⲛⲡⲣⲁⲝⲓⲥ	CPLXV	ⲙⲡⲣⲣϩⲉⲛⲡⲣⲁⲝⲓⲥ
ⲙⲡⲣⲣϩⲟⲧⲉϩⲏⲧⲟⲩ	CPLXV	ⲙⲡⲣⲣϩⲟⲧⲉϩⲏⲧⲟⲩ
ⲙⲡⲣⲣϩⲟⲧⲉ	CPLXV	ⲙⲡⲣⲣϩⲟⲧⲉ
ⲙⲡⲣⲣⲁϣⲉ	CPLXV	ⲙⲡⲣⲣⲁϣⲉ
ⲙⲡⲣⲣⲕⲟⲩⲓ	CPLXV	ⲙⲡⲣⲣⲕⲟⲩⲓ
ⲙⲡⲣⲣⲙⲁⲗⲁⲕⲟⲥ	CPLXV	ⲙⲡⲣⲣⲙⲁⲗⲁⲕⲟⲥ
ⲙⲡⲣⲣⲙⲛⲧⲣⲉ	CPLXV	ⲙⲡⲣⲣⲙⲛⲧⲣⲉ
ⲙⲡⲣⲣⲛⲟⲃⲉ	CPLXV	ⲙⲡⲣⲣⲛⲟⲃⲉ
ⲙⲡⲣⲣⲛⲟⲉⲓⲕ	CPLXV	ⲙⲡⲣⲣⲛⲟⲉⲓⲕ
ⲙⲡⲣⲣⲟ	CPLXP	ⲙⲡⲣⲣⲟ
ⲙⲡⲣⲣ	CPLXV	ⲙⲡⲣⲣ
ⲙⲡⲣⲥⲱⲧⲙ	CPLXAUXP	ⲙⲡⲣⲥⲱⲧⲙ
ⲙⲡⲣⲧⲣⲉϥϩⲟⲃⲥϥ	CPLXAUXP	ⲙⲡⲣⲧⲣⲉϥϩⲟⲃⲥϥ
ⲙⲡⲣⲧⲣⲉϥⲃⲱⲕ	CPLXAUXP	ⲙⲡⲣⲧⲣⲉϥⲃⲱⲕ
ⲙⲡⲣⲧⲣⲉϥⲉⲓ	CPLXAUXP	ⲙⲡⲣⲧⲣⲉϥⲉⲓ
ⲙⲡⲣⲧⲣⲉϥⲕⲟⲧϥ	CPLXAUXP	ⲙⲡⲣⲧⲣⲉϥⲕⲟⲧϥ
ⲙⲡⲣⲧⲣⲉϥⲗⲟ	CPLXAUXP	ⲙⲡⲣⲧⲣⲉϥⲗⲟ
ⲙⲡⲣⲧⲣⲉϥⲣⲣⲟⲟⲩϣ	CPLXAUXP	ⲙⲡⲣⲧⲣⲉϥⲣⲣⲟⲟⲩϣ
ⲙⲡⲣⲧⲣⲉϥⲥⲃⲃⲏⲧϥ	CPLXAUXP	ⲙⲡⲣⲧⲣⲉϥⲥⲃⲃⲏⲧϥ
ⲙⲡⲣⲧⲣⲉⲗⲁⲁⲩ	CPLXAUXP	ⲙⲡⲣⲧⲣⲉⲗⲁⲁⲩ
ⲙⲡⲣⲧⲣⲉⲛϣⲱⲡⲉ	CPLXAUXP	ⲙⲡⲣⲧⲣⲉⲛϣⲱⲡⲉ
ⲙⲡⲣⲧⲣⲉⲛⲁⲡⲟⲧⲁⲥⲥⲉ	CPLXAUXP	ⲙⲡⲣⲧⲣⲉⲛⲁⲡⲟⲧⲁⲥⲥⲉ
ⲙⲡⲣⲧⲣⲉⲛⲡⲉⲓⲣⲁⲍⲉ	CPLXAUXP	ⲙⲡⲣⲧⲣⲉⲛⲡⲉⲓⲣⲁⲍⲉ
ⲙⲡⲣⲧⲣⲉⲛⲡⲟⲣⲛⲉⲩⲉ	CPLXAUXP	ⲙⲡⲣⲧⲣⲉⲛⲡⲟⲣⲛⲉⲩⲉ
ⲙⲡⲣⲧⲣⲉⲣⲱⲙⲉⲡⲟⲣϫϥ	CPLXAUXP	ⲙⲡⲣⲧⲣⲉⲣⲱⲙⲉⲡⲟⲣϫϥ
ⲙⲡⲣⲧⲣⲉⲣⲱⲙⲉ	CPLXAUXP	ⲙⲡⲣⲧⲣⲉⲣⲱⲙⲉ
ⲙⲡⲣⲧⲣⲉⲥⲗⲟ	CPLXAUXP	ⲙⲡⲣⲧⲣⲉⲥⲗⲟ
ⲙⲡⲣⲧⲣⲉⲧⲉⲕⲯⲩⲭⲏ	CPLXAUXP	ⲙⲡⲣⲧⲣⲉⲧⲉⲕⲯⲩⲭⲏ
ⲙⲡⲣⲧⲣⲉⲩⲥⲱⲧⲙ	CPLXAUXP	ⲙⲡⲣⲧⲣⲉⲩⲥⲱⲧⲙ
ⲙⲡⲣⲧⲣⲉ	ANEGJUS	ⲙⲡⲣⲧⲣⲉ
ⲙⲡⲣⲱⲙⲉ	CPLXP	ⲙⲡⲣⲱⲙⲉ
ⲙⲡⲣ	N	ⲙⲡⲣ
ⲙⲡⲣ	NEG	ⲙⲡⲣ
ⲙⲡⲣ	VIMP	ⲉⲓⲣⲉ
ⲙⲡⲥϣⲱⲡⲉ	CPLXAUXP	ⲙⲡⲥϣⲱⲡⲉ
ⲙⲡⲥⲁϣϥ	CPLXP	ⲙⲡⲥⲁϣϥ
ⲙⲡⲥⲁϩⲟⲩ	CPLXP	ⲙⲡⲥⲁϩⲟⲩ
ⲙⲡⲥⲁϩ	CPLXP	ⲙⲡⲥⲁϩ
ⲙⲡⲥⲁⲃⲃⲁⲧⲟⲛ	CPLXP	ⲙⲡⲥⲁⲃⲃⲁⲧⲟⲛ
ⲙⲡⲥⲁⲓⲛ	CPLXP	ⲙⲡⲥⲁⲓⲛ
ⲙⲡⲥⲁⲥⲛⲁⲩ	ADV	ⲙⲡⲥⲁⲥⲛⲁⲩ
ⲙⲡⲥⲁⲧⲁⲛⲁⲥ	CPLXP	ⲙⲡⲥⲁⲧⲁⲛⲁⲥ
ⲙⲡⲥⲏϭ	CPLXP	ⲙⲡⲥⲏϭ
ⲙⲡⲥⲙⲟⲩ	CPLXAUXP	ⲙⲡⲥⲙⲟⲩ
ⲙⲡⲥⲟⲛ	CPLXP	ⲙⲡⲥⲟⲛ
ⲙⲡⲥⲟⲟⲩⲛ	CPLXN	ⲙⲡⲥⲟⲟⲩⲛ
ⲙⲡⲥⲟⲟⲩⲛ	CPLXP	ⲙⲡⲥⲟⲟⲩⲛ
ⲙⲡⲥⲟⲡ	ADV	ⲙⲡⲥⲟⲡ
ⲙⲡⲥⲟⲡ	CPLXP	ⲙⲡⲥⲟⲡ
ⲙⲡⲥⲣϩⲛⲁⲥ	CPLXAUXP	ⲙⲡⲥⲣϩⲛⲁⲥ
ⲙⲡⲥⲣⲛⲟⲃⲉ	CPLXAUXP	ⲙⲡⲥⲣⲛⲟⲃⲉ
ⲙⲡⲥⲱⲙⲁ	CPLXN	ⲙⲡⲥⲱⲙⲁ
ⲙⲡⲥⲱⲙⲁ	CPLXP	ⲙⲡⲥⲱⲙⲁ
ⲙⲡⲥⲱⲛⲧ	CPLXP	ⲙⲡⲥⲱⲛⲧ
ⲙⲡⲥⲱⲛⲧ	CPLXV	ⲙⲡⲥⲱⲛⲧ
ⲙⲡⲧⲁϣⲉⲟⲉⲓϣ	CPLXV	ⲙⲡⲧⲁϣⲉⲟⲉⲓϣ
ⲙⲡⲧⲁⲕⲟ	CPLXP	ⲙⲡⲧⲁⲕⲟ
ⲙⲡⲧⲃⲃⲟ	CPLXP	ⲙⲡⲧⲃⲃⲟ
ⲙⲡⲧⲉⲗⲱⲛⲏⲥ	CPLXP	ⲙⲡⲧⲉⲗⲱⲛⲏⲥ
ⲙⲡⲧⲏⲣϥ	CPLXP	ⲙⲡⲧⲏⲣϥ
ⲙⲡⲧⲏⲩ	CPLXP	ⲙⲡⲧⲏⲩ
ⲙⲡⲧⲓⲟⲩ	CPLXP	ⲙⲡⲧⲓⲟⲩ
ⲙⲡⲧⲟⲟⲩ	CPLXP	ⲙⲡⲧⲟⲟⲩ
ⲙⲡⲧⲩⲡⲟⲥ	CPLXP	ⲙⲡⲧⲩⲡⲟⲥ
ⲙⲡⲧⲱϣ	CPLXV	ⲙⲡⲧⲱϣ
ⲙⲡⲧⲱϩⲙ	CPLXP	ⲙⲡⲧⲱϩⲙ
ⲙⲡⲧⲱϩⲙ	CPLXV	ⲙⲡⲧⲱϩⲙ
ⲙⲡⲱϩⲥ	CPLXP	ⲙⲡⲱϩⲥ
ⲙⲡⲱϩⲥ	CPLXV	ⲙⲡⲱϩⲥ
ⲙⲡⲱⲓ	X	ⲙⲡⲱⲓ
ⲙⲡⲱⲛϩ	CPLXP	ⲙⲡⲱⲛϩ
ⲙⲡⲱⲛⲅ	CPLXP	ⲙⲡⲱⲛⲅ
ⲙⲡⲱⲛⲉ	CPLXP	ⲙⲡⲱⲛⲉ
ⲙⲡⲱⲣ	N	ⲙⲡⲱⲣ
ⲙⲡⲱⲣ	VIMP	ⲙⲡⲱⲣ
ⲙⲡ	ANEGPST	ⲙⲡⲉ
ⲙⲡ	V	ⲙⲡ
ⲙⲣⲣⲉ	N	ⲙⲣⲣⲉ
ⲙⲣⲱ	N	ⲙⲣⲱ
ⲙⲥⲁϩ	N	ⲙⲥⲁϩ
ⲙⲧⲟⲛⲛϩⲏⲧ	N	ⲙⲧⲟⲛⲛϩⲏⲧ
ⲙⲧⲟⲛ	N	ⲙⲧⲟⲛ
ⲙⲧⲟⲛ	V	ⲙⲧⲟⲛ
ⲙⲧⲟ	N	ⲙⲧⲟ
ⲙⲧⲱ	N	ⲙⲧⲱ
ⲙⲩⲣⲓⲁⲣⲭⲟⲥ	N	ⲙⲩⲣⲓⲁⲣⲭⲟⲥ
ⲙⲩⲥⲧⲏⲣⲓⲟⲛ	CPLXP	ⲙⲩⲥⲧⲏⲣⲓⲟⲛ
ⲙⲩⲥⲧⲏⲣⲓⲟⲛ	N	ⲙⲩⲥⲧⲏⲣⲓⲟⲛ
ⲙⲫⲁⲛⲟⲩⲏⲗ	CPLXP	ⲙⲫⲁⲛⲟⲩⲏⲗ
ⲙⲫⲓⲗⲓⲡⲡⲟⲥ	CPLXP	ⲙⲫⲓⲗⲓⲡⲡⲟⲥ
ⲙⲫⲟⲛⲟⲥ	CPLXP	ⲙⲫⲟⲛⲟⲥ
ⲙⲯⲉⲗⲓⲟⲛ	CPLXP	ⲙⲯⲉⲗⲓⲟⲛ
ⲙⲯⲩⲭⲏ	CPLXP	ⲙⲯⲩⲭⲏ
ⲙⲯⲩⲭⲓⲕⲟⲛ	CPLXP	ⲙⲯⲩⲭⲓⲕⲟⲛ
ⲙⲱϥ	CPLXP	ⲙⲱϥ
ⲙⲱⲁⲃⲓⲧⲏⲥ	N	ⲙⲱⲁⲃⲓⲧⲏⲥ
ⲙⲱⲅⲓⲥ	ADV	ⲙⲱⲅⲓⲥ
ⲙⲱⲙϣ	N	ⲙⲱⲙϣ
ⲙⲱⲛⲁⲭⲏ	N	ⲙⲱⲛⲁⲭⲏ
ⲙⲱⲛⲟⲛ	ADV	ⲙⲱⲛⲟⲛ
ⲙⲱⲩⲥⲏⲥ	NPROP	ⲙⲱⲩⲥⲏⲥ
ⲙ	ART	ⲡ
ⲙ	NEG	ⲙ
ⲙ	NEG	ⲛ
ⲙ	PREP	ⲛ
ⲙ.	CPLXP	ⲙ.
ⲙ[.....]ⲟⲓ	UNKNOWN	ⲙ[.....]ⲟⲓ
Ⲛϩⲱⲥⲟⲛ	CPLXP	Ⲛϩⲱⲥⲟⲛ
Ⲛⲉⲛⲧⲁⲩϩⲩⲡⲟⲙⲓⲛⲉ	CPLXAUXPCONV	Ⲛⲉⲛⲧⲁⲩϩⲩⲡⲟⲙⲓⲛⲉ
Ⲛⲑⲉ	CPLXP	Ⲛⲑⲉ
ⲛ̄ϭⲟⲧ	CPLXP	ⲛ̄ϭⲟⲧ
ⲛ̄ⲧⲁϩⲉⲛⲙⲏⲏϣⲉ	CPLXAUXP	ⲛ̄ⲧⲁϩⲉⲛⲙⲏⲏϣⲉ
ⲛ̄ⲧⲁⲩⲱⲛϩ	CPLXAUXP	ⲛ̄ⲧⲁⲩⲱⲛϩ
ⲛ̄ⲧ	N	ⲛ̄ⲧ
ⲛϣϣⲉ	CPLXV	ⲛϣϣⲉ
ⲛϣϥⲉ	CPLXP	ⲛϣϥⲉ
ⲛϣϫⲥⲟϭ	CPLXP	ⲛϣϫⲥⲟϭ
ⲛϣⲁϫⲉ	CPLXN	ⲛϣⲁϫⲉ
ⲛϣⲁϫⲉ	CPLXP	ⲛϣⲁϫⲉ
ⲛϣⲁϫⲉ	CPLXV	ⲛϣⲁϫⲉ
ⲛϣⲁⲁⲣ	CPLXP	ⲛϣⲁⲁⲣ
ⲛϣⲁⲉⲓ	CPLXP	ⲛϣⲁⲉⲓ
ⲛϣⲁⲉⲛⲉϩ	CPLXP	ⲛϣⲁⲉⲛⲉϩ
ⲛϣⲁⲉⲛⲉϩ	X	ⲛϣⲁⲉⲛⲉϩ
ⲛϣⲁⲓ	CPLXP	ⲛϣⲁⲓ
ⲛϣⲁⲛϩⲧⲏϥ	CPLXP	ⲛϣⲁⲛϩⲧⲏϥ
ⲛϣⲁⲣⲡ	CPLXP	ⲛϣⲁⲣⲡ
ⲛϣⲁⲧⲉⲧⲛⲉⲓⲙⲉ	CPLXAUXP	ⲛϣⲁⲧⲉⲧⲛⲉⲓⲙⲉ
ⲛϣⲁ	ADV	ⲛϣⲁ
ⲛϣⲁ	CPLXP	ⲛϣⲁ
ⲛϣⲃⲃⲓⲱ	CPLXP	ⲛϣⲃⲃⲓⲱ
ⲛϣⲃⲏⲣ	CPLXN	ⲛϣⲃⲏⲣ
ⲛϣⲃⲏⲣ	CPLXP	ⲛϣⲃⲏⲣ
ⲛϣⲃⲛⲛⲉ	CPLXP	ⲛϣⲃⲛⲛⲉ
ⲛϣⲃⲣⲣϩⲱⲃ	CPLXP	ⲛϣⲃⲣⲣϩⲱⲃ
ⲛϣⲉϩⲙⲉ	CPLXP	ⲛϣⲉϩⲙⲉ
ⲛϣⲉⲉⲣⲉ	CPLXN	ⲛϣⲉⲉⲣⲉ
ⲛϣⲉⲉⲣⲉ	CPLXP	ⲛϣⲉⲉⲣⲉ
ⲛϣⲉⲗⲉⲉⲧ	CPLXP	ⲛϣⲉⲗⲉⲉⲧ
ⲛϣⲉ	CPLXP	ⲛϣⲉ
ⲛϣⲏⲛ	CPLXN	ⲛϣⲏⲛ
ⲛϣⲏⲛ	CPLXP	ⲛϣⲏⲛ
ⲛϣⲏⲣⲉϣⲏⲙ	CPLXN	ⲛϣⲏⲣⲉϣⲏⲙ
ⲛϣⲏⲣⲉϣⲏⲙ	CPLXP	ⲛϣⲏⲣⲉϣⲏⲙ
ⲛϣⲏⲣⲉ	CPLXN	ⲛϣⲏⲣⲉ
ⲛϣⲏⲣⲉ	CPLXP	ⲛϣⲏⲣⲉ
ⲛϣⲏⲣⲉ	N	ⲛϣⲏⲣⲉ
ⲛϣⲏⲧ	CPLXP	ⲛϣⲏⲧ
ⲛϣⲓⲏⲧ	CPLXP	ⲛϣⲓⲏⲧ
ⲛϣⲓⲛⲉ	CPLXP	ⲛϣⲓⲛⲉ
ⲛϣⲓⲛⲉ	CPLXV	ⲛϣⲓⲛⲉ
ⲛϣⲓ	CPLXP	ⲛϣⲓ
ⲛϣⲗⲏⲗ	CPLXP	ⲛϣⲗⲏⲗ
ⲛϣⲗⲟϥ	CPLXP	ⲛϣⲗⲟϥ
ⲛϣⲗⲧⲙ	CPLXP	ⲛϣⲗⲧⲙ
ⲛϣⲙⲙⲟ	CPLXN	ⲛϣⲙⲙⲟ
ⲛϣⲙⲙⲟ	CPLXP	ⲛϣⲙⲙⲟ
ⲛϣⲙⲛⲟⲩⲃⲉ	CPLXP	ⲛϣⲙⲛⲟⲩⲃⲉ
ⲛϣⲟⲙⲛⲧⲥⲱⲱⲡ	CPLXP	ⲛϣⲟⲙⲛⲧⲥⲱⲱⲡ
ⲛϣⲟⲙⲛⲧ	CPLXP	ⲛϣⲟⲙⲛⲧ
ⲛϣⲟⲙⲛⲧ	X	ⲛϣⲟⲙⲛⲧ
ⲛϣⲟⲙⲧⲉ	CPLXN	ⲛϣⲟⲙⲧⲉ
ⲛϣⲟⲛⲧⲉ	CPLXP	ⲛϣⲟⲛⲧⲉ
ⲛϣⲟⲣⲡ	CPLXN	ⲛϣⲟⲣⲡ
ⲛϣⲟⲣⲡ	CPLXP	ⲛϣⲟⲣⲡ
ⲛϣⲟⲧ	N	ⲛϣⲟⲧ
ⲛϣⲟ	CPLXP	ⲛϣⲟ
ⲛϣⲟ	UNKNOWN	ⲛϣⲟ
ⲛϣⲟ[….]ⲛⲉ	X	ⲛϣⲟ[….]ⲛⲉ
ⲛϣⲡⲏⲣⲉ	CPLXP	ⲛϣⲡⲏⲣⲉ
ⲛϣⲧⲟⲣⲧⲣ	CPLXP	ⲛϣⲧⲟⲣⲧⲣ
ⲛϣⲧⲟⲣⲧⲣ	CPLXV	ⲛϣⲧⲟⲣⲧⲣ
ⲛϣⲱⲛⲉ	CPLXP	ⲛϣⲱⲛⲉ
ⲛϣⲱⲛⲉ	CPLXV	ⲛϣⲱⲛⲉ
ⲛϣⲱⲡⲉ	CPLXV	ⲛϣⲱⲡⲉ
ⲛϣⲱⲡ	CPLXV	ⲛϣⲱⲡ
ⲛϣⲱⲣⲡ	CPLXP	ⲛϣⲱⲣⲡ
ⲛϣⲱⲣⲡ	CPLXV	ⲛϣⲱⲣⲡ
ⲛϣⲱⲱⲡⲉ	CPLXP	ⲛϣⲱⲱⲡⲉ
ⲛϣoⲙⲛⲧⲥⲱⲱⲡ	CPLXP	ⲛϣoⲙⲛⲧⲥⲱⲱⲡ
ⲛϥϣⲗⲏⲗ	CPLXAUXP	ⲛϥϣⲗⲏⲗ
ⲛϥϣⲧⲣⲧⲱⲣ	CPLXAUXP	ⲛϥϣⲧⲣⲧⲱⲣ
ⲛϥϣⲱⲡⲉ	CPLXAUXP	ⲛϥϣⲱⲡⲉ
ⲛϥϥⲉⲓ	CPLXAUXP	ⲛϥϥⲉⲓ
ⲛϥϥⲓⲡϣⲁϫⲉ	CPLXAUXP	ⲛϥϥⲓⲡϣⲁϫⲉ
ⲛϥϥⲓ	CPLXAUXP	ⲛϥϥⲓ
ⲛϥϩⲁⲣⲉϩ	CPLXAUXP	ⲛϥϩⲁⲣⲉϩ
ⲛϥϩⲉ	CPLXAUXP	ⲛϥϩⲉ
ⲛϥϩⲙⲟⲟⲥ	CPLXAUXP	ⲛϥϩⲙⲟⲟⲥ
ⲛϥϩⲙⲡⲉⲓⲙⲁ	CPLXP	ⲛϥϩⲙⲡⲉⲓⲙⲁ
ⲛϥϩⲣⲁϫⲣⲉϫ	CPLXAUXP	ⲛϥϩⲣⲁϫⲣⲉϫ
ⲛϥϫⲓⲃⲁⲡⲧⲓⲥⲙⲁ	CPLXAUXP	ⲛϥϫⲓⲃⲁⲡⲧⲓⲥⲙⲁ
ⲛϥϫⲓⲟⲩⲉ	CPLXAUXP	ⲛϥϫⲓⲟⲩⲉ
ⲛϥϫⲓ	CPLXAUXP	ⲛϥϫⲓ
ⲛϥϫⲟⲕⲙⲉϥ	CPLXAUXP	ⲛϥϫⲟⲕⲙⲉϥ
ⲛϥϫⲟⲟⲣⲟⲩ	CPLXAUXP	ⲛϥϫⲟⲟⲣⲟⲩ
ⲛϥϫⲟⲟⲥ	CPLXAUXP	ⲛϥϫⲟⲟⲥ
ⲛϥϫⲟⲟⲩⲥⲉ	CPLXAUXP	ⲛϥϫⲟⲟⲩⲥⲉ
ⲛϥϫⲱϩⲙ	CPLXAUXP	ⲛϥϫⲱϩⲙ
ⲛϥϫⲱ	CPLXAUXP	ⲛϥϫⲱ
ⲛϥϭⲗⲟⲙⲗⲙ	CPLXAUXP	ⲛϥϭⲗⲟⲙⲗⲙ
ⲛϥϭⲟⲛⲧ	CPLXAUXP	ⲛϥϭⲟⲛⲧ
ⲛϥϭⲱⲗⲡ	CPLXAUXP	ⲛϥϭⲱⲗⲡ
ⲛϥϯϩⲏⲩ	CPLXAUXP	ⲛϥϯϩⲏⲩ
ⲛϥϯⲕⲁⲣⲡⲟⲥ	CPLXAUXP	ⲛϥϯⲕⲁⲣⲡⲟⲥ
ⲛϥϯⲟⲥⲉ	CPLXAUXP	ⲛϥϯⲟⲥⲉ
ⲛϥϯⲡⲓ	CPLXAUXP	ⲛϥϯⲡⲓ
ⲛϥϯ	CPLXAUXP	ⲛϥϯ
ⲛϥⲁⲁⲩ	CPLXAUXP	ⲛϥⲁⲁⲩ
ⲛϥⲁⲕⲁⲛⲁⲕⲧⲉⲓ	CPLXAUXP	ⲛϥⲁⲕⲁⲛⲁⲕⲧⲉⲓ
ⲛϥⲁⲙⲁϩⲧⲉ	CPLXAUXP	ⲛϥⲁⲙⲁϩⲧⲉ
ⲛϥⲇⲓⲁⲕⲟⲛⲓ	CPLXAUXP	ⲛϥⲇⲓⲁⲕⲟⲛⲓ
ⲛϥⲇⲟⲕⲓⲙⲁⲍⲉ	CPLXAUXP	ⲛϥⲇⲟⲕⲓⲙⲁⲍⲉ
ⲛϥⲉⲓ	CPLXAUXP	ⲛϥⲉⲓ
ⲛϥⲓ	ADV	ⲛϥⲓ
ⲛϥⲕⲁⲛⲥⲟⲉⲓ	CPLXAUXP	ⲛϥⲕⲁⲛⲥⲟⲉⲓ
ⲛϥⲕⲁⲛⲥⲟⲓ	CPLXAUXP	ⲛϥⲕⲁⲛⲥⲟⲓ
ⲛϥⲕⲁⲧⲉϥⲥϩⲓⲙⲉ	CPLXAUXP	ⲛϥⲕⲁⲧⲉϥⲥϩⲓⲙⲉ
ⲛϥⲕⲁ	CPLXAUXP	ⲛϥⲕⲁ
ⲛϥⲕⲗⲏⲣⲟⲛⲟⲙⲉⲓ	CPLXAUXP	ⲛϥⲕⲗⲏⲣⲟⲛⲟⲙⲉⲓ
ⲛϥⲕⲟⲧϥ	CPLXAUXP	ⲛϥⲕⲟⲧϥ
ⲛϥⲕⲧⲉⲧⲉϥⲟⲣⲅⲏ	CPLXAUXP	ⲛϥⲕⲧⲉⲧⲉϥⲟⲣⲅⲏ
ⲛϥⲕⲧⲟϥ	CPLXAUXP	ⲛϥⲕⲧⲟϥ
ⲛϥⲕⲧⲟ	CPLXAUXP	ⲛϥⲕⲧⲟ
ⲛϥⲕⲱⲧⲉ	CPLXAUXP	ⲛϥⲕⲱⲧⲉ
ⲛϥⲙⲓϣⲉ	CPLXAUXP	ⲛϥⲙⲓϣⲉ
ⲛϥⲙⲟⲟⲧⲟⲩ	CPLXAUXP	ⲛϥⲙⲟⲟⲧⲟⲩ
ⲛϥⲙⲟⲩ	CPLXAUXP	ⲛϥⲙⲟⲩ
ⲛϥⲙⲡϣⲁ	CPLXV	ⲛϥⲙⲡϣⲁ
ⲛϥⲙⲧⲟⲛ	CPLXAUXP	ⲛϥⲙⲧⲟⲛ
ⲛϥⲛⲁϣϫⲁϩⲙⲉϥ	CPLXAUXPFUT	ⲛϥⲛⲁϣϫⲁϩⲙⲉϥ
ⲛϥⲛⲁϣϭⲙϭⲟⲙ	CPLXVFUT	ⲛϥⲛⲁϣϭⲙϭⲟⲙ
ⲛϥⲛⲁϣⲛⲁϩⲙϥ	CPLXVFUT	ⲛϥⲛⲁϣⲛⲁϩⲙϥ
ⲛϥⲛⲁϫϥ	CPLXAUXP	ⲛϥⲛⲁϫϥ
ⲛϥⲛⲁϫⲓϫⲣⲟⲡ	CPLXAUXPFUT	ⲛϥⲛⲁϫⲓϫⲣⲟⲡ
ⲛϥⲛⲁϫⲓⲧⲟⲩ	CPLXAUXPFUT	ⲛϥⲛⲁϫⲓⲧⲟⲩ
ⲛϥⲛⲁϫⲟⲩ	CPLXAUXPFUT	ⲛϥⲛⲁϫⲟⲩ
ⲛϥⲛⲁϭⲱⲛⲧ	CPLXP	ⲛϥⲛⲁϭⲱⲛⲧ
ⲛϥⲛⲁϭⲱⲛⲧ	CPLXVFUT	ⲛϥⲛⲁϭⲱⲛⲧ
ⲛϥⲛⲁϯϩⲏⲩ	CPLXVFUT	ⲛϥⲛⲁϯϩⲏⲩ
ⲛϥⲛⲁϯⲡⲉϥⲟⲩⲟⲉⲓⲛ	CPLXVFUT	ⲛϥⲛⲁϯⲡⲉϥⲟⲩⲟⲉⲓⲛ
ⲛϥⲛⲁⲕⲗⲏⲣⲟⲛⲟⲙⲉⲓ	CPLXVFUT	ⲛϥⲛⲁⲕⲗⲏⲣⲟⲛⲟⲙⲉⲓ
ⲛϥⲛⲁⲥⲱⲧⲙ	CPLXVFUT	ⲛϥⲛⲁⲥⲱⲧⲙ
ⲛϥⲛⲕⲁⲕⲉⲓ	CPLXV	ⲛϥⲛⲕⲁⲕⲉⲓ
ⲛϥⲛⲕⲟⲧⲕ	CPLXAUXP	ⲛϥⲛⲕⲟⲧⲕ
ⲛϥⲛⲟϫⲟⲩ	CPLXAUXP	ⲛϥⲛⲟϫⲟⲩ
ⲛϥⲟⲙⲕⲟⲩ	CPLXAUXP	ⲛϥⲟⲙⲕⲟⲩ
ⲛϥⲟⲣⲃⲥ	CPLXAUXP	ⲛϥⲟⲣⲃⲥ
ⲛϥⲟⲩⲁϩϥ	CPLXAUXP	ⲛϥⲟⲩⲁϩϥ
ⲛϥⲟⲩⲉϭⲡⲙⲡⲁⲓⲇⲉⲥ	CPLXAUXP	ⲛϥⲟⲩⲉϭⲡⲙⲡⲁⲓⲇⲉⲥ
ⲛϥⲟⲩⲏⲏⲩ	CPLXV	ⲛϥⲟⲩⲏⲏⲩ
ⲛϥⲟⲩⲱϣⲧ	CPLXAUXP	ⲛϥⲟⲩⲱϣⲧ
ⲛϥⲟⲩⲱⲛϩ	CPLXAUXP	ⲛϥⲟⲩⲱⲛϩ
ⲛϥⲡⲓⲥⲧⲉⲩⲉ	CPLXAUXP	ⲛϥⲡⲓⲥⲧⲉⲩⲉ
ⲛϥⲡⲟⲥⲉ	CPLXV	ⲛϥⲡⲟⲥⲉ
ⲛϥⲡⲱⲧ	CPLXAUXP	ⲛϥⲡⲱⲧ
ⲛϥⲣϩⲏⲃⲉ	CPLXAUXP	ⲛϥⲣϩⲏⲃⲉ
